time,cell_id,cell_type,substrate,fba_reaction,flux_lb,flux_value,concentration_mM
620,2,zone_1,glucose,r1032,-9.03835,4.11793e-12,4.69941
620,2,zone_1,oxygen,r0855,-19.5313,-3.74346e-12,20.8368
620,2,zone_1,glucose,r1032,-9.03835,4.11793e-12,4.69941
620,2,zone_1,oxygen,r0855,-19.5313,-3.74346e-12,20.8368
620,7,zone_3,glucose,r1032,-9.03835,4.11793e-12,4.69941
620,7,zone_3,oxygen,r0855,-19.4869,-3.74346e-12,18.9894
620,7,zone_3,glucose,r1032,-9.03835,4.11793e-12,4.69941
620,7,zone_3,oxygen,r0855,-19.4869,-3.74346e-12,18.9894
620,3,zone_2,glucose,r1032,-9.03835,4.11793e-12,4.69941
620,3,zone_2,oxygen,r0855,-19.5247,-3.74346e-12,20.5413
620,3,zone_2,glucose,r1032,-9.03835,4.11793e-12,4.69941
620,3,zone_2,oxygen,r0855,-19.5247,-3.74346e-12,20.5413
622,0,zone_1,glucose,r1032,-9.03818,4.11793e-12,4.69847
622,0,zone_1,oxygen,r0855,-19.5315,-3.74346e-12,20.8448
622,0,zone_1,glucose,r1032,-9.03818,4.11793e-12,4.69847
622,0,zone_1,oxygen,r0855,-19.5315,-3.74346e-12,20.8448
622,8,zone_3,glucose,r1032,-9.03818,4.11793e-12,4.69847
622,8,zone_3,oxygen,r0855,-19.4839,-3.74346e-12,18.8743
622,8,zone_3,glucose,r1032,-9.03818,4.11793e-12,4.69847
622,8,zone_3,oxygen,r0855,-19.4839,-3.74346e-12,18.8743
622,4,zone_2,glucose,r1032,-9.03818,4.11793e-12,4.69847
622,4,zone_2,oxygen,r0855,-19.523,-3.74346e-12,20.4657
622,4,zone_2,glucose,r1032,-9.03818,4.11793e-12,4.69847
622,4,zone_2,oxygen,r0855,-19.523,-3.74346e-12,20.4657
622,1,zone_1,glucose,r1032,-9.03818,4.11793e-12,4.69847
622,1,zone_1,oxygen,r0855,-19.5315,-3.74346e-12,20.8448
622,1,zone_1,glucose,r1032,-9.03818,4.11793e-12,4.69847
622,1,zone_1,oxygen,r0855,-19.5315,-3.74346e-12,20.8448
622,5,zone_2,glucose,r1032,-9.03818,4.11793e-12,4.69847
622,5,zone_2,oxygen,r0855,-19.5223,-3.74346e-12,20.4337
622,5,zone_2,glucose,r1032,-9.03818,4.11793e-12,4.69847
622,5,zone_2,oxygen,r0855,-19.5223,-3.74346e-12,20.4337
622,2,zone_1,glucose,r1032,-9.03818,4.11793e-12,4.69847
622,2,zone_1,oxygen,r0855,-19.5305,-3.74346e-12,20.8012
622,2,zone_1,glucose,r1032,-9.03818,4.11793e-12,4.69847
622,2,zone_1,oxygen,r0855,-19.5305,-3.74346e-12,20.8012
622,6,zone_3,glucose,r1032,-9.03818,4.11793e-12,4.69847
622,6,zone_3,oxygen,r0855,-19.4891,-3.74346e-12,19.0718
622,6,zone_3,glucose,r1032,-9.03818,4.11793e-12,4.69847
622,6,zone_3,oxygen,r0855,-19.4891,-3.74346e-12,19.0718
622,3,zone_2,glucose,r1032,-9.03818,4.11793e-12,4.69847
622,3,zone_2,oxygen,r0855,-19.5239,-3.74346e-12,20.5059
622,3,zone_2,glucose,r1032,-9.03818,4.11793e-12,4.69847
622,3,zone_2,oxygen,r0855,-19.5239,-3.74346e-12,20.5059
622,7,zone_3,glucose,r1032,-9.03818,4.11793e-12,4.69847
622,7,zone_3,oxygen,r0855,-19.486,-3.74346e-12,18.9559
622,7,zone_3,glucose,r1032,-9.03818,4.11793e-12,4.69847
622,7,zone_3,oxygen,r0855,-19.486,-3.74346e-12,18.9559
624,4,zone_2,glucose,r1032,-9.038,4.11793e-12,4.69753
624,4,zone_2,oxygen,r0855,-19.5222,-3.74346e-12,20.4304
624,0,zone_1,glucose,r1032,-9.038,4.11793e-12,4.69753
624,0,zone_1,oxygen,r0855,-19.5307,-3.74346e-12,20.8094
624,0,zone_1,glucose,r1032,-9.038,4.11793e-12,4.69753
624,0,zone_1,oxygen,r0855,-19.5307,-3.74346e-12,20.8094
624,4,zone_2,glucose,r1032,-9.038,4.11793e-12,4.69753
624,4,zone_2,oxygen,r0855,-19.5222,-3.74346e-12,20.4304
624,8,zone_3,glucose,r1032,-9.038,4.11793e-12,4.69753
624,8,zone_3,oxygen,r0855,-19.483,-3.74346e-12,18.841
624,8,zone_3,glucose,r1032,-9.038,4.11793e-12,4.69753
624,8,zone_3,oxygen,r0855,-19.483,-3.74346e-12,18.841
624,5,zone_2,glucose,r1032,-9.038,4.11793e-12,4.69753
624,5,zone_2,oxygen,r0855,-19.5215,-3.74346e-12,20.3984
624,1,zone_1,glucose,r1032,-9.038,4.11793e-12,4.69753
624,1,zone_1,oxygen,r0855,-19.5307,-3.74346e-12,20.8094
624,5,zone_2,glucose,r1032,-9.038,4.11793e-12,4.69753
624,5,zone_2,oxygen,r0855,-19.5215,-3.74346e-12,20.3984
624,1,zone_1,glucose,r1032,-9.038,4.11793e-12,4.69753
624,1,zone_1,oxygen,r0855,-19.5307,-3.74346e-12,20.8094
624,2,zone_1,glucose,r1032,-9.038,4.11793e-12,4.69753
624,2,zone_1,oxygen,r0855,-19.5298,-3.74346e-12,20.7658
624,2,zone_1,glucose,r1032,-9.038,4.11793e-12,4.69753
624,2,zone_1,oxygen,r0855,-19.5298,-3.74346e-12,20.7658
624,6,zone_3,glucose,r1032,-9.038,4.11793e-12,4.69753
624,6,zone_3,oxygen,r0855,-19.4882,-3.74346e-12,19.0382
624,6,zone_3,glucose,r1032,-9.038,4.11793e-12,4.69753
624,6,zone_3,oxygen,r0855,-19.4882,-3.74346e-12,19.0382
624,3,zone_2,glucose,r1032,-9.038,4.11793e-12,4.69753
624,3,zone_2,oxygen,r0855,-19.5231,-3.74346e-12,20.4706
624,3,zone_2,glucose,r1032,-9.038,4.11793e-12,4.69753
624,3,zone_2,oxygen,r0855,-19.5231,-3.74346e-12,20.4706
624,7,zone_3,glucose,r1032,-9.038,4.11793e-12,4.69753
624,7,zone_3,oxygen,r0855,-19.4851,-3.74346e-12,18.9226
624,7,zone_3,glucose,r1032,-9.038,4.11793e-12,4.69753
624,7,zone_3,oxygen,r0855,-19.4851,-3.74346e-12,18.9226
626,8,zone_3,glucose,r1032,-9.03783,4.11793e-12,4.69659
626,8,zone_3,oxygen,r0855,-19.4821,-3.74346e-12,18.808
626,8,zone_3,glucose,r1032,-9.03783,4.11793e-12,4.69659
626,8,zone_3,oxygen,r0855,-19.4821,-3.74346e-12,18.808
626,0,zone_1,glucose,r1032,-9.03783,4.11793e-12,4.69659
626,0,zone_1,oxygen,r0855,-19.5299,-3.74346e-12,20.7742
626,0,zone_1,glucose,r1032,-9.03783,4.11793e-12,4.69659
626,0,zone_1,oxygen,r0855,-19.5299,-3.74346e-12,20.7742
626,4,zone_2,glucose,r1032,-9.03783,4.11793e-12,4.69659
626,4,zone_2,oxygen,r0855,-19.5214,-3.74346e-12,20.3953
626,4,zone_2,glucose,r1032,-9.03783,4.11793e-12,4.69659
626,4,zone_2,oxygen,r0855,-19.5214,-3.74346e-12,20.3953
626,5,zone_2,glucose,r1032,-9.03783,4.11793e-12,4.69659
626,5,zone_2,oxygen,r0855,-19.5207,-3.74346e-12,20.3632
626,5,zone_2,glucose,r1032,-9.03783,4.11793e-12,4.69659
626,5,zone_2,oxygen,r0855,-19.5207,-3.74346e-12,20.3632
626,1,zone_1,glucose,r1032,-9.03783,4.11793e-12,4.69659
626,1,zone_1,oxygen,r0855,-19.5299,-3.74346e-12,20.7742
626,1,zone_1,glucose,r1032,-9.03783,4.11793e-12,4.69659
626,1,zone_1,oxygen,r0855,-19.5299,-3.74346e-12,20.7742
626,6,zone_3,glucose,r1032,-9.03783,4.11793e-12,4.69659
626,6,zone_3,oxygen,r0855,-19.4873,-3.74346e-12,19.0048
626,6,zone_3,glucose,r1032,-9.03783,4.11793e-12,4.69659
626,6,zone_3,oxygen,r0855,-19.4873,-3.74346e-12,19.0048
626,2,zone_1,glucose,r1032,-9.03783,4.11793e-12,4.69659
626,2,zone_1,oxygen,r0855,-19.529,-3.74346e-12,20.7305
626,2,zone_1,glucose,r1032,-9.03783,4.11793e-12,4.69659
626,2,zone_1,oxygen,r0855,-19.529,-3.74346e-12,20.7305
626,3,zone_2,glucose,r1032,-9.03783,4.11793e-12,4.69659
626,3,zone_2,oxygen,r0855,-19.5223,-3.74346e-12,20.4355
626,3,zone_2,glucose,r1032,-9.03783,4.11793e-12,4.69659
626,3,zone_2,oxygen,r0855,-19.5223,-3.74346e-12,20.4355
626,7,zone_3,glucose,r1032,-9.03783,4.11793e-12,4.69659
626,7,zone_3,oxygen,r0855,-19.4843,-3.74346e-12,18.8893
626,7,zone_3,glucose,r1032,-9.03783,4.11793e-12,4.69659
626,7,zone_3,oxygen,r0855,-19.4843,-3.74346e-12,18.8893
628,0,zone_1,glucose,r1032,-9.03766,4.11793e-12,4.69565
628,0,zone_1,oxygen,r0855,-19.5292,-3.74346e-12,20.7391
628,0,zone_1,glucose,r1032,-9.03766,4.11793e-12,4.69565
628,0,zone_1,oxygen,r0855,-19.5292,-3.74346e-12,20.7391
628,8,zone_3,glucose,r1032,-9.03766,4.11793e-12,4.69565
628,8,zone_3,oxygen,r0855,-19.4812,-3.74346e-12,18.775
628,8,zone_3,glucose,r1032,-9.03766,4.11793e-12,4.69565
628,8,zone_3,oxygen,r0855,-19.4812,-3.74346e-12,18.775
628,4,zone_2,glucose,r1032,-9.03766,4.11793e-12,4.69565
628,4,zone_2,oxygen,r0855,-19.5206,-3.74346e-12,20.3603
628,4,zone_2,glucose,r1032,-9.03766,4.11793e-12,4.69565
628,4,zone_2,oxygen,r0855,-19.5206,-3.74346e-12,20.3603
628,1,zone_1,glucose,r1032,-9.03766,4.11793e-12,4.69565
628,1,zone_1,oxygen,r0855,-19.5292,-3.74346e-12,20.7391
628,1,zone_1,glucose,r1032,-9.03766,4.11793e-12,4.69565
628,1,zone_1,oxygen,r0855,-19.5292,-3.74346e-12,20.7391
628,5,zone_2,glucose,r1032,-9.03766,4.11793e-12,4.69565
628,5,zone_2,oxygen,r0855,-19.5199,-3.74346e-12,20.3283
628,5,zone_2,glucose,r1032,-9.03766,4.11793e-12,4.69565
628,5,zone_2,oxygen,r0855,-19.5199,-3.74346e-12,20.3283
628,2,zone_1,glucose,r1032,-9.03766,4.11793e-12,4.69565
628,2,zone_1,oxygen,r0855,-19.5282,-3.74346e-12,20.6954
628,2,zone_1,glucose,r1032,-9.03766,4.11793e-12,4.69565
628,2,zone_1,oxygen,r0855,-19.5282,-3.74346e-12,20.6954
628,6,zone_3,glucose,r1032,-9.03766,4.11793e-12,4.69565
628,6,zone_3,oxygen,r0855,-19.4864,-3.74346e-12,18.9716
628,6,zone_3,glucose,r1032,-9.03766,4.11793e-12,4.69565
628,6,zone_3,oxygen,r0855,-19.4864,-3.74346e-12,18.9716
628,3,zone_2,glucose,r1032,-9.03766,4.11793e-12,4.69565
628,3,zone_2,oxygen,r0855,-19.5215,-3.74346e-12,20.4005
628,3,zone_2,glucose,r1032,-9.03766,4.11793e-12,4.69565
628,3,zone_2,oxygen,r0855,-19.5215,-3.74346e-12,20.4005
628,7,zone_3,glucose,r1032,-9.03766,4.11793e-12,4.69565
628,7,zone_3,oxygen,r0855,-19.4834,-3.74346e-12,18.8563
628,7,zone_3,glucose,r1032,-9.03766,4.11793e-12,4.69565
628,7,zone_3,oxygen,r0855,-19.4834,-3.74346e-12,18.8563
630,0,zone_1,glucose,r1032,-9.03748,4.11793e-12,4.69471
630,0,zone_1,oxygen,r0855,-19.5284,-3.74346e-12,20.7042
630,0,zone_1,glucose,r1032,-9.03748,4.11793e-12,4.69471
630,0,zone_1,oxygen,r0855,-19.5284,-3.74346e-12,20.7042
630,4,zone_2,glucose,r1032,-9.03748,4.11793e-12,4.69471
630,4,zone_2,oxygen,r0855,-19.5198,-3.74346e-12,20.3255
630,4,zone_2,glucose,r1032,-9.03748,4.11793e-12,4.69471
630,4,zone_2,oxygen,r0855,-19.5198,-3.74346e-12,20.3255
630,8,zone_3,glucose,r1032,-9.03748,4.11793e-12,4.69471
630,8,zone_3,oxygen,r0855,-19.4803,-3.74346e-12,18.7422
630,8,zone_3,glucose,r1032,-9.03748,4.11793e-12,4.69471
630,8,zone_3,oxygen,r0855,-19.4803,-3.74346e-12,18.7422
630,1,zone_1,glucose,r1032,-9.03748,4.11793e-12,4.69471
630,1,zone_1,oxygen,r0855,-19.5284,-3.74346e-12,20.7042
630,1,zone_1,glucose,r1032,-9.03748,4.11793e-12,4.69471
630,1,zone_1,oxygen,r0855,-19.5284,-3.74346e-12,20.7042
630,5,zone_2,glucose,r1032,-9.03748,4.11793e-12,4.69471
630,5,zone_2,oxygen,r0855,-19.5191,-3.74346e-12,20.2934
630,5,zone_2,glucose,r1032,-9.03748,4.11793e-12,4.69471
630,5,zone_2,oxygen,r0855,-19.5191,-3.74346e-12,20.2934
630,2,zone_1,glucose,r1032,-9.03748,4.11793e-12,4.69471
630,2,zone_1,oxygen,r0855,-19.5274,-3.74346e-12,20.6604
630,2,zone_1,glucose,r1032,-9.03748,4.11793e-12,4.69471
630,2,zone_1,oxygen,r0855,-19.5274,-3.74346e-12,20.6604
630,6,zone_3,glucose,r1032,-9.03748,4.11793e-12,4.69471
630,6,zone_3,oxygen,r0855,-19.4856,-3.74346e-12,18.9384
630,6,zone_3,glucose,r1032,-9.03748,4.11793e-12,4.69471
630,6,zone_3,oxygen,r0855,-19.4856,-3.74346e-12,18.9384
630,3,zone_2,glucose,r1032,-9.03748,4.11793e-12,4.69471
630,3,zone_2,oxygen,r0855,-19.5207,-3.74346e-12,20.3657
630,3,zone_2,glucose,r1032,-9.03748,4.11793e-12,4.69471
630,3,zone_2,oxygen,r0855,-19.5207,-3.74346e-12,20.3657
630,7,zone_3,glucose,r1032,-9.03748,4.11793e-12,4.69471
630,7,zone_3,oxygen,r0855,-19.4825,-3.74346e-12,18.8233
630,7,zone_3,glucose,r1032,-9.03748,4.11793e-12,4.69471
630,7,zone_3,oxygen,r0855,-19.4825,-3.74346e-12,18.8233
632,8,zone_3,glucose,r1032,-9.03731,4.11793e-12,4.69377
632,8,zone_3,oxygen,r0855,-19.4794,-3.74346e-12,18.7096
632,8,zone_3,glucose,r1032,-9.03731,4.11793e-12,4.69377
632,8,zone_3,oxygen,r0855,-19.4794,-3.74346e-12,18.7096
632,0,zone_1,glucose,r1032,-9.03731,4.11793e-12,4.69377
632,0,zone_1,oxygen,r0855,-19.5276,-3.74346e-12,20.6694
632,0,zone_1,glucose,r1032,-9.03731,4.11793e-12,4.69377
632,0,zone_1,oxygen,r0855,-19.5276,-3.74346e-12,20.6694
632,4,zone_2,glucose,r1032,-9.03731,4.11793e-12,4.69377
632,4,zone_2,oxygen,r0855,-19.519,-3.74346e-12,20.2908
632,4,zone_2,glucose,r1032,-9.03731,4.11793e-12,4.69377
632,4,zone_2,oxygen,r0855,-19.519,-3.74346e-12,20.2908
632,1,zone_1,glucose,r1032,-9.03731,4.11793e-12,4.69377
632,1,zone_1,oxygen,r0855,-19.5276,-3.74346e-12,20.6694
632,1,zone_1,glucose,r1032,-9.03731,4.11793e-12,4.69377
632,1,zone_1,oxygen,r0855,-19.5276,-3.74346e-12,20.6694
632,5,zone_2,glucose,r1032,-9.03731,4.11793e-12,4.69377
632,5,zone_2,oxygen,r0855,-19.5183,-3.74346e-12,20.2588
632,5,zone_2,glucose,r1032,-9.03731,4.11793e-12,4.69377
632,5,zone_2,oxygen,r0855,-19.5183,-3.74346e-12,20.2588
632,2,zone_1,glucose,r1032,-9.03731,4.11793e-12,4.69377
632,2,zone_1,oxygen,r0855,-19.5266,-3.74346e-12,20.6256
632,2,zone_1,glucose,r1032,-9.03731,4.11793e-12,4.69377
632,2,zone_1,oxygen,r0855,-19.5266,-3.74346e-12,20.6256
632,6,zone_3,glucose,r1032,-9.03731,4.11793e-12,4.69377
632,6,zone_3,oxygen,r0855,-19.4847,-3.74346e-12,18.9055
632,6,zone_3,glucose,r1032,-9.03731,4.11793e-12,4.69377
632,6,zone_3,oxygen,r0855,-19.4847,-3.74346e-12,18.9055
632,3,zone_2,glucose,r1032,-9.03731,4.11793e-12,4.69377
632,3,zone_2,oxygen,r0855,-19.5199,-3.74346e-12,20.331
632,3,zone_2,glucose,r1032,-9.03731,4.11793e-12,4.69377
632,3,zone_2,oxygen,r0855,-19.5199,-3.74346e-12,20.331
632,7,zone_3,glucose,r1032,-9.03731,4.11793e-12,4.69377
632,7,zone_3,oxygen,r0855,-19.4816,-3.74346e-12,18.7905
632,7,zone_3,glucose,r1032,-9.03731,4.11793e-12,4.69377
632,7,zone_3,oxygen,r0855,-19.4816,-3.74346e-12,18.7905
634,8,zone_3,glucose,r1032,-9.03713,4.11793e-12,4.69284
634,8,zone_3,oxygen,r0855,-19.4785,-3.74346e-12,18.6771
634,8,zone_3,glucose,r1032,-9.03713,4.11793e-12,4.69284
634,8,zone_3,oxygen,r0855,-19.4785,-3.74346e-12,18.6771
634,0,zone_1,glucose,r1032,-9.03713,4.11793e-12,4.69284
634,0,zone_1,oxygen,r0855,-19.5268,-3.74346e-12,20.6348
634,0,zone_1,glucose,r1032,-9.03713,4.11793e-12,4.69284
634,0,zone_1,oxygen,r0855,-19.5268,-3.74346e-12,20.6348
634,4,zone_2,glucose,r1032,-9.03713,4.11793e-12,4.69284
634,4,zone_2,oxygen,r0855,-19.5182,-3.74346e-12,20.2562
634,4,zone_2,glucose,r1032,-9.03713,4.11793e-12,4.69284
634,4,zone_2,oxygen,r0855,-19.5182,-3.74346e-12,20.2562
634,1,zone_1,glucose,r1032,-9.03713,4.11793e-12,4.69284
634,1,zone_1,oxygen,r0855,-19.5268,-3.74346e-12,20.6348
634,1,zone_1,glucose,r1032,-9.03713,4.11793e-12,4.69284
634,1,zone_1,oxygen,r0855,-19.5268,-3.74346e-12,20.6348
634,5,zone_2,glucose,r1032,-9.03713,4.11793e-12,4.69284
634,5,zone_2,oxygen,r0855,-19.5175,-3.74346e-12,20.2242
634,5,zone_2,glucose,r1032,-9.03713,4.11793e-12,4.69284
634,5,zone_2,oxygen,r0855,-19.5175,-3.74346e-12,20.2242
634,2,zone_1,glucose,r1032,-9.03713,4.11793e-12,4.69284
634,2,zone_1,oxygen,r0855,-19.5259,-3.74346e-12,20.5909
634,2,zone_1,glucose,r1032,-9.03713,4.11793e-12,4.69284
634,2,zone_1,oxygen,r0855,-19.5259,-3.74346e-12,20.5909
634,6,zone_3,glucose,r1032,-9.03713,4.11793e-12,4.69284
634,6,zone_3,oxygen,r0855,-19.4838,-3.74346e-12,18.8726
634,6,zone_3,glucose,r1032,-9.03713,4.11793e-12,4.69284
634,6,zone_3,oxygen,r0855,-19.4838,-3.74346e-12,18.8726
634,3,zone_2,glucose,r1032,-9.03713,4.11793e-12,4.69284
634,3,zone_2,oxygen,r0855,-19.5191,-3.74346e-12,20.2965
634,3,zone_2,glucose,r1032,-9.03713,4.11793e-12,4.69284
634,3,zone_2,oxygen,r0855,-19.5191,-3.74346e-12,20.2965
634,7,zone_3,glucose,r1032,-9.03713,4.11793e-12,4.69284
634,7,zone_3,oxygen,r0855,-19.4807,-3.74346e-12,18.7579
634,7,zone_3,glucose,r1032,-9.03713,4.11793e-12,4.69284
634,7,zone_3,oxygen,r0855,-19.4807,-3.74346e-12,18.7579
636,4,zone_2,glucose,r1032,-9.03696,4.11793e-12,4.6919
636,4,zone_2,oxygen,r0855,-19.5174,-3.74346e-12,20.2219
636,4,zone_2,glucose,r1032,-9.03696,4.11793e-12,4.6919
636,4,zone_2,oxygen,r0855,-19.5174,-3.74346e-12,20.2219
636,8,zone_3,glucose,r1032,-9.03696,4.11793e-12,4.6919
636,8,zone_3,oxygen,r0855,-19.4777,-3.74346e-12,18.6447
636,0,zone_1,glucose,r1032,-9.03696,4.11793e-12,4.6919
636,0,zone_1,oxygen,r0855,-19.5261,-3.74346e-12,20.6003
636,8,zone_3,glucose,r1032,-9.03696,4.11793e-12,4.6919
636,8,zone_3,oxygen,r0855,-19.4777,-3.74346e-12,18.6447
636,0,zone_1,glucose,r1032,-9.03696,4.11793e-12,4.6919
636,0,zone_1,oxygen,r0855,-19.5261,-3.74346e-12,20.6003
636,5,zone_2,glucose,r1032,-9.03696,4.11793e-12,4.6919
636,5,zone_2,oxygen,r0855,-19.5167,-3.74346e-12,20.1899
636,5,zone_2,glucose,r1032,-9.03696,4.11793e-12,4.6919
636,5,zone_2,oxygen,r0855,-19.5167,-3.74346e-12,20.1899
636,1,zone_1,glucose,r1032,-9.03696,4.11793e-12,4.6919
636,1,zone_1,oxygen,r0855,-19.5261,-3.74346e-12,20.6003
636,1,zone_1,glucose,r1032,-9.03696,4.11793e-12,4.6919
636,1,zone_1,oxygen,r0855,-19.5261,-3.74346e-12,20.6003
636,6,zone_3,glucose,r1032,-9.03696,4.11793e-12,4.6919
636,6,zone_3,oxygen,r0855,-19.4829,-3.74346e-12,18.8399
636,6,zone_3,glucose,r1032,-9.03696,4.11793e-12,4.6919
636,6,zone_3,oxygen,r0855,-19.4829,-3.74346e-12,18.8399
636,2,zone_1,glucose,r1032,-9.03696,4.11793e-12,4.6919
636,2,zone_1,oxygen,r0855,-19.5251,-3.74346e-12,20.5564
636,2,zone_1,glucose,r1032,-9.03696,4.11793e-12,4.6919
636,2,zone_1,oxygen,r0855,-19.5251,-3.74346e-12,20.5564
636,3,zone_2,glucose,r1032,-9.03696,4.11793e-12,4.6919
636,3,zone_2,oxygen,r0855,-19.5184,-3.74346e-12,20.2621
636,7,zone_3,glucose,r1032,-9.03696,4.11793e-12,4.6919
636,7,zone_3,oxygen,r0855,-19.4799,-3.74346e-12,18.7254
636,3,zone_2,glucose,r1032,-9.03696,4.11793e-12,4.6919
636,3,zone_2,oxygen,r0855,-19.5184,-3.74346e-12,20.2621
636,7,zone_3,glucose,r1032,-9.03696,4.11793e-12,4.6919
636,7,zone_3,oxygen,r0855,-19.4799,-3.74346e-12,18.7254
638,0,zone_1,glucose,r1032,-9.03679,4.11793e-12,4.69096
638,0,zone_1,oxygen,r0855,-19.5253,-3.74346e-12,20.5659
638,0,zone_1,glucose,r1032,-9.03679,4.11793e-12,4.69096
638,0,zone_1,oxygen,r0855,-19.5253,-3.74346e-12,20.5659
638,8,zone_3,glucose,r1032,-9.03679,4.11793e-12,4.69096
638,8,zone_3,oxygen,r0855,-19.4768,-3.74346e-12,18.6124
638,8,zone_3,glucose,r1032,-9.03679,4.11793e-12,4.69096
638,8,zone_3,oxygen,r0855,-19.4768,-3.74346e-12,18.6124
638,4,zone_2,glucose,r1032,-9.03679,4.11793e-12,4.69096
638,4,zone_2,oxygen,r0855,-19.5166,-3.74346e-12,20.1876
638,4,zone_2,glucose,r1032,-9.03679,4.11793e-12,4.69096
638,4,zone_2,oxygen,r0855,-19.5166,-3.74346e-12,20.1876
638,1,zone_1,glucose,r1032,-9.03679,4.11793e-12,4.69096
638,1,zone_1,oxygen,r0855,-19.5253,-3.74346e-12,20.5659
638,1,zone_1,glucose,r1032,-9.03679,4.11793e-12,4.69096
638,1,zone_1,oxygen,r0855,-19.5253,-3.74346e-12,20.5659
638,5,zone_2,glucose,r1032,-9.03679,4.11793e-12,4.69096
638,5,zone_2,oxygen,r0855,-19.5159,-3.74346e-12,20.1556
638,5,zone_2,glucose,r1032,-9.03679,4.11793e-12,4.69096
638,5,zone_2,oxygen,r0855,-19.5159,-3.74346e-12,20.1556
638,2,zone_1,glucose,r1032,-9.03679,4.11793e-12,4.69096
638,2,zone_1,oxygen,r0855,-19.5243,-3.74346e-12,20.522
638,2,zone_1,glucose,r1032,-9.03679,4.11793e-12,4.69096
638,2,zone_1,oxygen,r0855,-19.5243,-3.74346e-12,20.522
638,6,zone_3,glucose,r1032,-9.03679,4.11793e-12,4.69096
638,6,zone_3,oxygen,r0855,-19.4821,-3.74346e-12,18.8074
638,6,zone_3,glucose,r1032,-9.03679,4.11793e-12,4.69096
638,6,zone_3,oxygen,r0855,-19.4821,-3.74346e-12,18.8074
638,3,zone_2,glucose,r1032,-9.03679,4.11793e-12,4.69096
638,3,zone_2,oxygen,r0855,-19.5176,-3.74346e-12,20.2279
638,3,zone_2,glucose,r1032,-9.03679,4.11793e-12,4.69096
638,3,zone_2,oxygen,r0855,-19.5176,-3.74346e-12,20.2279
638,7,zone_3,glucose,r1032,-9.03679,4.11793e-12,4.69096
638,7,zone_3,oxygen,r0855,-19.479,-3.74346e-12,18.693
638,7,zone_3,glucose,r1032,-9.03679,4.11793e-12,4.69096
638,7,zone_3,oxygen,r0855,-19.479,-3.74346e-12,18.693
640,4,zone_2,glucose,r1032,-9.03661,4.11793e-12,4.69002
640,4,zone_2,oxygen,r0855,-19.5158,-3.74346e-12,20.1535
640,8,zone_3,glucose,r1032,-9.03661,4.11793e-12,4.69002
640,8,zone_3,oxygen,r0855,-19.4759,-3.74346e-12,18.5803
640,0,zone_1,glucose,r1032,-9.03661,4.11793e-12,4.69002
640,0,zone_1,oxygen,r0855,-19.5245,-3.74346e-12,20.5317
640,8,zone_3,glucose,r1032,-9.03661,4.11793e-12,4.69002
640,8,zone_3,oxygen,r0855,-19.4759,-3.74346e-12,18.5803
640,4,zone_2,glucose,r1032,-9.03661,4.11793e-12,4.69002
640,4,zone_2,oxygen,r0855,-19.5158,-3.74346e-12,20.1535
640,0,zone_1,glucose,r1032,-9.03661,4.11793e-12,4.69002
640,0,zone_1,oxygen,r0855,-19.5245,-3.74346e-12,20.5317
640,1,zone_1,glucose,r1032,-9.03661,4.11793e-12,4.69002
640,1,zone_1,oxygen,r0855,-19.5245,-3.74346e-12,20.5317
640,1,zone_1,glucose,r1032,-9.03661,4.11793e-12,4.69002
640,1,zone_1,oxygen,r0855,-19.5245,-3.74346e-12,20.5317
640,5,zone_2,glucose,r1032,-9.03661,4.11793e-12,4.69002
640,5,zone_2,oxygen,r0855,-19.5151,-3.74346e-12,20.1215
640,5,zone_2,glucose,r1032,-9.03661,4.11793e-12,4.69002
640,5,zone_2,oxygen,r0855,-19.5151,-3.74346e-12,20.1215
640,2,zone_1,glucose,r1032,-9.03661,4.11793e-12,4.69002
640,2,zone_1,oxygen,r0855,-19.5235,-3.74346e-12,20.4877
640,2,zone_1,glucose,r1032,-9.03661,4.11793e-12,4.69002
640,2,zone_1,oxygen,r0855,-19.5235,-3.74346e-12,20.4877
640,6,zone_3,glucose,r1032,-9.03661,4.11793e-12,4.69002
640,6,zone_3,oxygen,r0855,-19.4812,-3.74346e-12,18.775
640,6,zone_3,glucose,r1032,-9.03661,4.11793e-12,4.69002
640,6,zone_3,oxygen,r0855,-19.4812,-3.74346e-12,18.775
640,3,zone_2,glucose,r1032,-9.03661,4.11793e-12,4.69002
640,3,zone_2,oxygen,r0855,-19.5168,-3.74346e-12,20.1938
640,3,zone_2,glucose,r1032,-9.03661,4.11793e-12,4.69002
640,3,zone_2,oxygen,r0855,-19.5168,-3.74346e-12,20.1938
640,7,zone_3,glucose,r1032,-9.03661,4.11793e-12,4.69002
640,7,zone_3,oxygen,r0855,-19.4781,-3.74346e-12,18.6608
640,7,zone_3,glucose,r1032,-9.03661,4.11793e-12,4.69002
640,7,zone_3,oxygen,r0855,-19.4781,-3.74346e-12,18.6608
642,4,zone_2,glucose,r1032,-9.03644,4.11793e-12,4.68908
642,4,zone_2,oxygen,r0855,-19.515,-3.74346e-12,20.1196
642,4,zone_2,glucose,r1032,-9.03644,4.11793e-12,4.68908
642,4,zone_2,oxygen,r0855,-19.515,-3.74346e-12,20.1196
642,0,zone_1,glucose,r1032,-9.03644,4.11793e-12,4.68908
642,0,zone_1,oxygen,r0855,-19.5238,-3.74346e-12,20.4977
